ignore,code_post_gfx
ignore,common
col_map_sp,maps/module_artillery.d3dbsp
sound,common,module_artillery,all_sp
sound,generic,module_artillery,all_sp
sound,voiceovers,module_artillery,all_sp
sound,requests,module_artillery,all_sp
rawfile,maps/module_artillery.gsc
weapon,sp/pak43_Turret
weapon,sp/at47_Turret
weapon,sp/m30_Turret
rawfile,maps/_artillery.gsc
xanim,crew_artillery1_handleright_rotate_ccw
xanim,crew_artillery1_handleright_rotate_cw
xanim,crew_artillery1_handleright_start
xanim,crew_artillery1_handleright_stop
xanim,crew_artillery1_handleright_push_medium
xanim,crew_artillery1_loader_pinneddown
xanim,crew_artillery1_loader_idle
xanim,crew_artillery1_loader_fire
xanim,crew_artillery1_shieldright_rotate_ccw
xanim,crew_artillery1_shieldright_rotate_cw
xanim,crew_artillery1_shieldright_push_start
xanim,crew_artillery1_shieldright_push_stop
xanim,crew_artillery1_shieldright_push_medium
xanim,crew_artillery1_shieldright_pinneddown
xanim,crew_artillery1_shieldright_idle
xanim,crew_artillery1_shieldright_fire
xanim,crew_artillery1_shieldleft_rotate_ccw
xanim,crew_artillery1_shieldleft_rotate_cw
xanim,crew_artillery1_shieldleft_push_start
xanim,crew_artillery1_shieldleft_push_stop
xanim,crew_artillery1_shieldleft_push_medium
xanim,crew_artillery1_shieldleft_pinneddown
xanim,crew_artillery1_shieldleft_idle
xanim,crew_artillery1_shieldleft_fire
xanim,crew_artillery1_handleleft_rotate_ccw
xanim,crew_artillery1_handleleft_rotate_cw
xanim,crew_artillery1_handleleft_start
xanim,crew_artillery1_handleleft_stop
xanim,crew_artillery1_handleleft_push_medium
xanim,crew_artillery1_commander_pinneddown
xanim,crew_artillery1_commander_idle
xanim,crew_artillery1_commander_fire
rawfile,shock/tankblast.shock
rawfile,shock/tankblast.shock
rawfile,shock/tankblast.shock
weapon,sp/thompson
weapon,sp/m8_white_smoke
